homelat,homelon,height,n
36.15963650063,-83.75905921227408,66,1
41.335026464053435,-94.12384722461996,70,1
37.854564735376286,-77.72511552666283,71,1
38.3613650259327,-122.72419964164565,66,1
37.807838905682246,-122.24780940156826,63,1
29.59772335907483,-95.14649176212107,67,1
36.34900546913756,-77.7147048755667,64,1
36.068687275630246,-118.09485912668639,66,1
41.27898984582799,-74.73743729161473,67,1
45.53105211393662,-92.8877403127695,74,1
40.55548893832128,-73.89080194833838,62,1
41.5926098722564,-70.7100754997694,66,1
38.798167595846124,-95.71803289265422,72,1
40.58678879301408,-105.17498319856526,69,1
37.97505828179293,-121.1682892098988,72,1
28.700987597146664,-80.93204113474702,71,1
46.56139032952642,-122.62914004608797,70,1
42.15001524105329,-87.44591262838559,61,1
33.576900174781514,-79.91730354669771,65,1
33.89372644129277,-98.74910905043679,72,1
40.55954526635843,-73.94985729370045,71,1
38.925952562576086,-85.1196216916323,60,1
27.63065875069769,-81.92890302521884,69,1
33.08484384779878,-96.57979132284456,67,1
30.361617154916047,-87.33663184295081,62,1
36.92296043626295,-122.93518993763541,66,1
35.90059829301013,-94.19438157738327,61,1
31.607453694329887,-84.38464386898275,72,1
36.32246188040478,-92.76405996261342,63,1
35.5355605375656,-80.41774415573389,63,1
37.383790691668096,-121.01514756175524,67,1
45.71429804369007,-98.53021663830962,66,1
40.641046094556025,-73.77435311690087,64,1
33.525030186673675,-112.47027104479608,69,1
32.64862186347636,-96.81468383878398,61,1
39.7082036332912,-85.91482427175941,65,1
34.880980153409055,-116.41065435353363,67,1
40.64906223676966,-76.96386838227147,72,1
41.71766820220201,-86.60437224575716,64,1
33.665077663973015,-84.23726021346162,68,1
34.27639839730882,-117.56345318271086,63,1
46.37689819094982,-119.70974062171835,73,1
45.91079227065986,-72.55026687293508,71,1
33.496019734461775,-78.92519702304216,65,1
40.46342215850415,-76.78603741374765,67,1
38.62715021567118,-94.78327731693065,71,1
29.461867290139143,-89.99676537009792,65,1
37.848610194418434,-122.40654946638719,70,1
41.3765932860427,-71.85048860080487,77,1
36.51442482325348,-84.10230588706166,65,1
37.33596777045531,-78.74628387628567,80,1
40.485382427249625,-75.13008667709217,73,1
32.952443024043525,-97.1621184415269,61,1
41.64212031351395,-79.4493686367712,63,1
38.27020298698692,-98.11969921816369,66,1
41.57322519754798,-87.83888784232498,72,1
29.877640197385226,-90.75250967091172,67,1
29.54153699271608,-95.39930936318355,64,1
34.30716433834848,-118.37269455129598,71,1
35.773552949828094,-97.10623731733321,63,1
42.07057979249966,-91.2982209542008,65,1
25.48076988894677,-80.3912297630759,75,1
33.17509696421513,-81.89955994020158,77,1
33.09808060293299,-116.67913852535591,69,1
42.39715338583781,-87.8004433378845,63,1
38.69843990987378,-93.76251803874317,69,1
41.79514438896791,-72.83756220542955,73,1
47.64475541566579,-121.8648447681762,72,1
43.30396616454237,-115.00148258551202,72,1
33.024489766756886,-116.9628826170467,66,1
33.723553058799325,-117.55615736345388,65,1
47.19636000185996,-121.98167003080266,75,1
39.62094301659009,-83.20298870002233,58,1
41.91595418206835,-90.85313388948025,66,1
26.97935212225572,-79.8651277390663,69,1
40.571409770755245,-74.93379850313238,65,1
43.49785020013706,-89.53454182390469,70,1
37.77562273997154,-79.7245644991538,69,1
38.8492438916488,-77.94882382597874,73,1
41.37793001921654,-73.53617515457019,62,1
43.95089871610848,-76.31734118254093,66,1
33.11152867913988,-96.63206637614725,61,1
35.73920930805123,-83.85754733805742,66,1
41.41212712869464,-83.92575876412579,72,1
39.70156208536904,-76.35748147520589,72,1
42.689560353057104,-82.9459647190283,64,1
40.50884801979151,-73.84864686915986,73,1
33.85606731036526,-115.88149985139914,64,1
40.21244092861914,-83.30162662336572,67,1
41.09958844360975,-81.84190690053765,61,1
35.610304388784584,-99.68469989304096,66,1
40.39828977184937,-74.0383407812052,71,1
41.951320445084725,-87.28285329158123,62,1
39.05633501905477,-84.73843335050871,65,1
41.52997620279694,-87.83800286840194,64,1
44.7153093363394,-93.98674172665518,70,1
28.14218349141913,-81.91274773161183,64,1
37.586899137950006,-85.84582838776561,60,1
42.29134311308373,-72.13788538068371,68,1
38.953914111163655,-103.6527036552753,70,1
32.71134796899566,-83.7260131900383,68,1
39.13705485612603,-84.07443926849474,67,1
42.242492012172185,-83.98563913442095,63,1
35.19672231663614,-79.05297438445626,72,1
33.11574796836594,-112.36819964566139,62,1
32.601627956709294,-92.01379645028383,73,1
33.01896568025056,-96.6576574498428,66,1
38.99377102568161,-90.29502666962021,59,1
33.84267100042627,-115.68034827457655,72,1
30.024074695269423,-91.77981236416899,69,1
39.47178868806992,-74.37943559281617,71,1
43.291560918813865,-85.74715877755362,65,1
34.96949670207308,-82.19367776011987,68,1
33.56333562367916,-118.83647167034724,75,1
28.927372661784073,-80.64732583549252,64,1
43.420106215672405,-71.16249305054085,69,1
27.846533201451145,-98.89079451059072,65,1
34.4161930852883,-117.77619605435368,64,1
27.535572124905645,-82.0313885482886,71,1
40.91694785547027,-119.74543737776874,61,1
33.19184518695539,-116.63259107337981,67,1
40.43957371877683,-76.37358652846432,70,1
40.58353835503978,-98.82142087763124,72,1
33.917689469308,-118.242711777103,70,1
38.378159159370085,-90.8318382103695,74,1
34.11909808323897,-118.3370056071565,63,1
28.375724367541522,-81.93511116994125,71,1
38.17543817401915,-121.65171666750012,61,1
42.43645697563536,-83.87646085016108,56,1
39.12946714651042,-105.1689337384958,64,1
39.16523730424295,-120.45078997851016,63,1
38.48237123906231,-90.6837309786606,62,1
38.74586451273999,-94.91162558989421,66,1
41.82062062345795,-80.35783813877262,62,1
41.49927656513862,-88.36464519401268,72,1
27.708327424094765,-99.11287355247381,71,1
41.307839768873386,-73.61105907171607,75,1
39.52609899838828,-76.58034424101183,64,1
40.22773206115369,-77.44549560064438,76,1
44.29262325857816,-90.27789854697035,70,1
41.88235040111777,-71.75107722093846,65,1
31.069080143699086,-97.24822748865039,64,1
43.08964648338876,-71.68484858623046,64,1
37.40558686486614,-92.65188012464124,66,1
39.80906852829831,-75.86001102045199,72,1
37.653020683112295,-122.27623492177338,61,1
34.47658923244263,-117.68602084568487,74,1
38.855341217316976,-77.63584167785828,65,1
37.270742207798826,-77.60864731138314,65,1
33.41892297949025,-94.17080206552488,66,1
40.19858465011087,-85.12209488711979,65,1
39.48847174093782,-80.24315521603178,69,1
45.06658149930865,-118.27648132102145,61,1
41.330840906602205,-81.75710986894488,74,1
27.100977057971527,-80.72616283807442,75,1
42.41340230597536,-71.47982952493624,67,1
36.34596363383222,-115.34244340678686,65,1
46.83349537773105,-122.37482291958698,74,1
41.68412105606265,-81.50424184925483,60,1
42.29189875998606,-87.37737969914478,59,1
47.35614540549418,-121.85337451919412,71,1
32.94748019299867,-97.43984032885051,67,1
30.675818189325675,-91.93506621519798,66,1
42.897687373392124,-84.8207622035727,70,1
41.10161261413743,-83.57944454017124,67,1
30.264904826488838,-90.51697544464929,65,1
41.53700250827599,-93.76859573726712,69,1
47.44996078742496,-119.24846704546714,69,1
32.97786204287021,-95.81274266962917,71,1
37.18849901692283,-81.11452401943491,62,1
43.967511440599225,-92.71676938159308,69,1
42.99350974135592,-93.1455044834289,74,1
34.474738054285,-116.29434823583986,64,1
35.214702807567,-120.01495423339439,65,1
47.00480194846136,-121.67441646307269,61,1
34.76121077778406,-118.82819118903517,68,1
47.55925415488564,-89.41538299429385,70,1
34.50949248998485,-103.29923417960882,66,1
40.59014876675381,-74.66872348865837,70,1
43.249394577736226,-83.48694203449139,62,1
41.94693008812996,-73.12908133628976,64,1
39.93535952288665,-77.39262987060421,65,1
42.619952958797604,-87.05569021245167,73,1
42.40095200569081,-73.0728488684476,74,1
41.09636261136229,-72.829038524836207,66,1
25.200367894731578,-80.8349346503939,59,1
36.49224620858036,-108.24911907579883,64,1
35.93795851448245,-115.27691778254997,77,1
41.75989410040359,-88.54375925658097,70,1
29.800588824559796,-95.17369200966556,69,1
42.61578763599508,-85.51467760694558,66,1
40.53181862100719,-75.09053907477384,64,1
35.23443225931639,-91.501713775057965,63,1
41.151199572953104,-73.0466605250027,67,1
36.8341072022437,-89.89448770359637,72,1
30.258921330146848,-94.44681545884336,68,1
46.802373105221044,-100.49806082637409,70,1
36.30713217921625,-84.51554343626043,72,1
44.864171026647156,-94.21066952385186,72,1
35.463111551458084,-90.50617815698324,63,1
46.87474122757617,-123.13537411951593,62,1
35.79761129844338,-105.23843013339494,70,1
40.75718935958502,-82.0127634371199,67,1
37.44889878451377,-122.01961869772899,63,1
35.430333912326525,-82.94374770901513,65,1
41.81902003503643,-85.9132912500337,74,1
37.389484457903315,-80.62893680561267,64,1
44.75621065681468,-90.65703868787595,61,1
39.67984201818429,-75.26661818082441,60,1
33.191285494537674,-96.83234801593328,65,1
44.88469038617272,-92.87997453396058,61,1
38.37304551108842,-79.22175699973258,69,1
45.64568806492104,-93.61366740152557,75,1
30.435671622011746,-84.2470670073601,68,1
43.03387651500165,-87.73004879339258,68,1
33.509870808875476,-86.84337419372164,68,1
35.71634148993165,-119.21561407654808,72,1
32.90482895506408,-116.90971348213887,58,1
47.118211527317925,-123.5991338699609,74,1
41.45903394446585,-85.84594827134516,70,1
31.996522969501314,-96.9741118076043,65,1
39.488199259887956,-84.88067711287785,70,1
37.09002622637106,-79.32109536024639,64,1
39.17048369573424,-97.60058778888697,65,1
34.48580926588858,-84.15592298135005,63,1
41.663203214478735,-85.94150802756643,65,1
28.390105865902168,-82.55387854367302,67,1
34.52772585814453,-78.01863155668252,73,1
41.09079083383982,-81.94970582706267,67,1
47.93769473512601,-117.66794671495931,74,1
29.33746072825405,-95.36773847040546,66,1
44.985766402512446,-83.13682756729571,61,1
43.0333809232993,-88.22478134184003,64,1
35.84208892360103,-83.77513778225405,65,1
41.95322624725987,-87.46487194603517,68,1
40.7579234155686,-103.66744465176393,65,1
37.030831505223894,-119.2329180072485,63,1
43.653501229190105,-88.22138564349166,60,1
28.604745732074235,-82.22542291671107,68,1
26.08498569325668,-97.23637422492808,66,1
35.658399732848075,-85.51327318547271,62,1
42.90603862135573,-74.00084064208252,67,1
35.14364723851326,-84.46581220176974,60,1
39.97834675715507,-75.0168832966043,68,1
25.604852274134558,-80.43838704282255,71,1
45.34103945366499,-93.26296006750242,66,1
41.9644752034045,-87.65538203869349,63,1
32.061385642422344,-95.1449271819669,61,1
30.183996070357107,-96.8188719303952,71,1
32.84755626669838,-97.60055995013757,63,1
41.8343667480452,-71.62188095147872,69,1
46.48489017325965,-94.00249569514358,66,1
38.180365171422146,-113.08875910553306,74,1
41.325201821447514,-94.64827935303079,68,1
46.911004092687996,-119.38669569604505,65,1
41.37398137462815,-74.19944510041768,68,1
28.920887570819325,-81.87550006368618,68,1
44.7883610505133,-94.1318842533167,79,1
39.687913973520786,-76.74960475301789,70,1
36.28418509324217,-114.42580837276621,71,1
45.43315649490134,-121.88518170948053,72,1
32.10129105942486,-97.04767573205481,64,1
40.786667433213985,-80.21085928162462,67,1
37.049099297252845,-76.40611885719342,63,1
28.13701121880137,-97.52781748700333,71,1
41.82383787828374,-87.58709862479773,64,1
40.676971996780985,-74.85117640959773,67,1
41.87838075685888,-88.61046256607129,72,1
39.211194445193755,-104.87792417407755,70,1
32.63280357837011,-97.86231469383523,75,1
40.10711245533922,-86.39593488977225,71,1
43.12860343355895,-85.0172031820133,69,1
41.31263918606596,-70.92450842431248,80,1
36.48381402864363,-118.94982771920476,62,1
36.14416753726444,-120.89927408073781,71,1
39.37242915013085,-86.35623771159598,64,1
36.044003588102626,-118.2904681370638,70,1
42.958935300573195,-83.94379941423257,72,1
35.35067968010968,-120.80666553638197,59,1
34.157077415029185,-118.2173485041987,70,1
40.28916474219705,-85.59445030201609,62,1
41.06996870285717,-105.38679869182224,64,1
37.53385776341378,-77.13250133191741,70,1
40.73218272846019,-74.38968695311891,67,1
39.30158300028719,-87.13955970951034,75,1
35.30222604761568,-77.71403533142897,63,1
34.66537946104748,-106.17330416211563,71,1
32.3275852028954,-97.07372734302886,73,1
40.26776379164168,-74.19141188082995,63,1
39.324941342886504,-86.42579681465945,66,1
32.81833926056024,-96.57954154659339,61,1
45.3303314214502,-72.73522670509803,68,1
37.94881354570947,-122.43124857019119,67,1
36.3251650876384,-114.51000738474232,65,1
36.64235367102886,-94.22781790366872,68,1
33.05574629733189,-97.353868447631,62,1
41.18397772289906,-73.16239305312571,63,1
40.5016366534734,-83.39989675241053,61,1
43.00392657429639,-78.9766202428393,70,1
42.69881639234295,-87.49517065999616,65,1
36.1225134920366,-80.76998577689437,62,1
40.71540738017398,-79.95377243933433,68,1
37.7338171075878,-76.80720761670514,72,1
45.22345844617431,-93.43625794434995,77,1
43.289129921759994,-116.17592591629224,68,1
33.38646106178303,-116.87832181368469,75,1
42.19215506451029,-92.72725685149545,72,1
35.386768342164316,-79.67011959567316,62,1
37.76880052697059,-86.36585319014931,64,1
36.091323388635836,-115.56321757379453,66,1
34.034616189803714,-118.44452377365127,66,1
33.096781358924645,-117.45871395415995,65,1
39.75368730588499,-75.30273777550046,73,1
48.01920152659082,-117.70458838418728,64,1
37.95105662597964,-121.2225760002382,67,1
42.92554462472329,-87.38497614132353,71,1
40.06523133885854,-80.4870933581919,62,1
38.15835612343284,-91.23127498055149,70,1
26.133700851702653,-97.8940756192129,59,1
40.54356770036021,-73.13525491914812,64,1
35.23333908729289,-97.87463420213707,68,1
33.806714256545895,-116.3568011081862,67,1
42.90713522426056,-100.62895244133243,69,1
35.010257292796304,-79.6404208378676,62,1
43.17525502088531,-84.14907347291113,73,1
42.0637684857831,-88.03439592094625,73,1
43.789492645817354,-120.81064808094854,61,1
32.71317423853734,-116.80112403623144,69,1
40.24609041308545,-74.38002531808911,65,1
42.261085551170815,-88.96300322254208,64,1
29.89113276352059,-80.86673979427904,65,1
30.121448735596907,-94.11352864235478,61,1
41.423181683515175,-78.10864017212447,79,1
27.977839369415722,-82.73051864921337,67,1
40.93073040700782,-81.10422904594141,66,1
28.92746800341928,-95.70089175984478,60,1
36.946683367382235,-96.55684741796217,68,1
35.81661222440834,-91.44626521279311,63,1
34.07079779291778,-84.25508627539638,66,1
35.945752055860304,-118.40313489572831,70,1
36.23093362585168,-83.32047312589765,65,1
39.9246951520623,-79.52229106494089,64,1
43.61616029875826,-77.90278365421037,70,1
40.694284197187976,-93.19290030782624,64,1
35.567683017842924,-90.24157332732436,59,1
40.95237589761157,-72.61285149070305,67,1
36.87844513685213,-121.52672098712463,67,1
34.42824190932531,-117.95250643193981,66,1
40.13609284048394,-73.83918523311165,64,1
46.91322768048066,-119.0594988444906,62,1
40.33537154023165,-77.53639327284169,62,1
40.981998716609894,-74.20439253307167,70,1
27.29801382787641,-98.18508695401785,62,1
39.575239300892775,-77.58531776003933,70,1
43.455900200828346,-74.52308740963723,78,1
34.4644643528117,-81.72927169041722,68,1
39.36537554532231,-75.82955368852193,62,1
32.60652614652636,-85.390635807299,68,1
35.95234165803304,-79.97901770063464,69,1
42.86642148522389,-86.67204130809668,64,1
41.24891151951178,-73.58997229167066,71,1
33.93889537371225,-115.45082831599709,66,1
35.39247631217729,-101.67435705242767,62,1
40.57852224125423,-73.9678736705445,63,1
40.84893051956417,-111.81013814078473,69,1
38.141052416968755,-78.59146907050444,74,1
34.92350820561111,-89.8424405412619,69,1
32.34052045532426,-97.28638942212139,72,1
39.17502469102547,-84.4193973924532,62,1
29.725786382475693,-98.48872312028494,66,1
35.78020244173524,-96.94333993265786,61,1
38.34621961303571,-84.47410223965169,72,1
33.259102197682736,-116.44727165147305,66,1
38.87298862700614,-91.26807631128752,70,1
33.45339629031343,-112.58870116421822,65,1
41.10567342124469,-73.63953605005061,66,1
40.82562972508024,-73.53380127116402,65,1
41.75516745108708,-72.66837344723473,64,1
40.34343114493696,-73.89415181107121,65,1
27.86509149210812,-82.63060395638348,65,1
42.509874457969815,-82.37323592969925,63,1
47.27666704060948,-117.42775520249947,63,1
41.13789157202748,-81.64738921235133,64,1
41.22613008246566,-73.90165313895048,70,1
28.558270379243446,-82.21310816190437,58,1
33.45271397963902,-86.16705103236794,61,1
33.721288272323676,-111.79010156769795,68,1
34.0725416081671,-117.72780967181656,73,1
43.02891454877867,-112.16838476843212,70,1
41.07164905046894,-85.13192757152899,66,1
34.74151560936667,-93.43081049392097,71,1
30.942403728755657,-81.15919709792514,70,1
31.3976387231777,-100.73194910661874,72,1
34.80837263836524,-82.41240016980996,66,1
27.20878357243313,-82.44447817468328,71,1
38.38873817850322,-98.10326156264716,72,1
40.76809955387721,-80.92976911339944,71,1
38.47664705128523,-99.11040152657317,67,1
40.02311229977169,-83.83792410512677,68,1
35.43556901214846,-90.67161761766445,69,1
30.42395606295034,-95.78999217433456,69,1
27.452013060274858,-81.28835625141039,73,1
39.47887921890486,-76.42779235192991,67,1
36.40919377453412,-87.19898728400904,74,1
33.03492632146637,-116.6690361586171,65,1
40.12994518256674,-104.79432412902342,64,1
40.63462102673157,-73.93273506528452,69,1
27.918853630069684,-83.30710855708885,64,1
38.116064409242455,-85.64716875445082,65,1
32.69194082092563,-97.82309800157267,63,1
27.349676612436987,-82.08911310054619,70,1
39.41256087145349,-76.44170423986834,68,1
43.05866346259118,-70.4755408816618,66,1
40.67374549546599,-81.45625348989921,63,1
40.59439261367611,-80.48320074499846,68,1
27.207334989222613,-79.85220064576932,66,1
39.30440848947805,-83.34470830233548,69,1
32.6990783126476,-79.98485363534007,64,1
30.372771585142708,-91.13021757785702,63,1
34.40856045596659,-97.41789522734346,63,1
34.692304443035844,-89.65982413545586,70,1
41.58865751714656,-72.7725689516903,73,1
33.60673571571421,-118.06053057397364,68,1
36.542639843575884,-82.01957732216967,67,1
41.21972602038212,-82.06162505375109,72,1
33.71721873727041,-84.33860281105372,67,1
34.07847230515177,-82.23464130843628,70,1
46.518751810170635,-98.53445317611933,67,1
42.37868835293758,-89.52512424669891,66,1
40.16699797258492,-74.93817599301279,74,1
37.56317330842753,-86.32261652075478,70,1
34.90839007026503,-93.68146081573893,66,1
41.55555685505594,-74.1675759641004,67,1
41.48842648239488,-81.61864619979225,64,1
36.432788523679164,-88.50397002254338,63,1
34.43568661761215,-87.09485586808395,63,1
30.823363750215606,-84.2138880981074,74,1
42.92294412130942,-84.15523604890038,69,1
34.93864359388599,-77.13507082144054,67,1
42.17737439836164,-87.73731140173636,73,1
39.74524937645604,-86.11860971935305,66,1
33.34347370520687,-96.84373527564642,65,1
31.02659372009425,-84.77876241378445,60,1
41.27405850548609,-82.00290941568852,72,1
29.4392626071808,-98.19742122043105,72,1
40.07097604210021,-80.68668442871298,63,1
30.950130581317516,-90.21285207318718,76,1
40.149789074334365,-75.41042544169093,69,1
41.08653508770706,-74.24994772220298,71,1
31.53547520327583,-93.38156444767269,73,1
39.28089528982295,-85.81523673142986,69,1
29.93915120091698,-95.98788330866627,64,1
41.54135848290985,-73.99986014045496,72,1
39.82825209167797,-89.14775186962126,66,1
34.86051079820342,-77.0509564989245,67,1
41.16828667523091,-111.98010488653141,60,1
42.941670010859696,-72.41048127610591,64,1
41.41385707353123,-87.53284003456514,71,1
31.404949249343844,-97.78347471923692,60,1
42.82222707489185,-89.61224925630657,67,1
33.18454780955426,-103.15065485922251,64,1
40.33558367592562,-119.31605005752102,73,1
32.133097696727916,-110.8177471115632,67,1
34.33853680576083,-82.57255431783946,70,1
39.638414336323464,-78.70229722223337,68,1
35.01436167058175,-81.02117894131364,68,1
45.43661726025702,-69.37289148855915,64,1
42.69331141785265,-76.95758541168578,68,1
44.19256896070324,-94.4020222514577,73,1
36.000646971546416,-78.50954679147465,69,1
41.56059240369467,-73.35461182875387,75,1
46.88465646727621,-122.50357726563023,66,1
41.712259236287785,-81.54978726387253,65,1
42.24921056160956,-87.57467744625443,68,1
28.060349202175733,-82.56101576934046,65,1
41.400415325728126,-73.83528907620729,69,1
41.37699640132436,-123.75925340450371,65,1
39.624223611436754,-75.19710378336276,61,1
37.46618543430223,-121.72296894591376,67,1
36.55563270924177,-83.60828993663917,69,1
41.45876250883621,-75.1002453231251,66,1
38.16420964371392,-122.94432697064798,67,1
36.157315116942634,-114.73500843559884,69,1
38.49136921070634,-77.18193394373225,63,1
42.15027352121133,-73.2819563160718,64,1
32.619697799476874,-83.82565357540018,68,1
35.35453053120685,-81.14697390117811,64,1
33.17044979288907,-112.00017260917619,66,1
42.68279687304478,-76.19530307558685,64,1
43.348746717107446,-77.3816567217408,69,1
29.859265595201112,-86.13789014167423,64,1
26.2460282172152,-98.45103318838689,74,1
37.071220299855646,-77.38726598211873,67,1
30.589071543385995,-90.43667469206204,64,1
41.76007099607531,-79.2321018757247,69,1
39.47896705413033,-77.38554714661173,71,1
37.179899963205514,-75.75667225019751,64,1
41.741037248941446,-72.47250912715532,70,1
43.60765444672699,-88.07497923329454,60,1
40.7161739763333,-74.2216278041837,65,1
33.682776780773544,-84.31266962630987,67,1
47.746032630088884,-122.04944398414615,64,1
39.25115066711811,-77.28566872868728,67,1
33.96922488154886,-117.9972986346333,66,1
37.52924067237475,-96.67485315204053,67,1
38.99087643787727,-120.29547303429631,73,1
44.836129834504284,-93.18371823131594,73,1
40.01409477450206,-76.10247808228505,68,1
29.922164855533293,-94.84885262260958,72,1
42.327914539319856,-71.76910668575744,72,1
38.36807788524223,-92.02658369462445,66,1
26.657904750798416,-98.24067541270333,64,1
37.62892415006707,-87.87322908703668,59,1
35.591151244495805,-82.0255453430867,72,1
40.93120218567509,-73.28210274481481,64,1
34.37194808951156,-117.86750957548303,68,1
40.80091420273922,-73.9176507900294,73,1
43.318849458870474,-78.43931623424069,67,1
37.047484246578755,-79.94074580413762,63,1
37.517208513154834,-90.32812258318611,67,1
41.39540041868496,-72.855146988479,63,1
42.593466997661636,-76.98944231774794,65,1
26.421045490951716,-82.62002299502495,63,1
45.57435487010398,-92.04357209600013,70,1
40.07344891074931,-76.50713343039419,74,1
40.177040973462944,-105.15458349388277,63,1
47.13567339136161,-122.35723363273776,70,1
40.246909308105735,-79.78510204117278,63,1
46.19750497416,-97.76549612562316,68,1
37.31622911640929,-78.50539660788182,66,1
43.18513394780898,-71.8683279101183,71,1
38.63487956941008,-92.1710131160137,65,1
36.41394511807697,-86.67797329043084,61,1
30.602799282355715,-97.19054728498455,70,1
40.69224603828298,-80.16481335911696,67,1
38.58844799183872,-122.48481045720273,61,1
37.19728947955051,-100.3392018513456,61,1
35.26582739504802,-79.61699587356229,68,1
38.85310481918731,-121.93929505221749,71,1
33.23576775551895,-97.41754390006693,63,1
43.0456968604851,-85.69250240049027,69,1
39.10075896811062,-105.41386031563611,68,1
40.893338564181384,-84.3123088601373,69,1
40.869779401359885,-73.66627690734957,65,1
38.72740582180377,-108.54582616965818,65,1
38.9965815019961,-120.65031017269976,65,1
33.70508914842941,-86.80923199572688,68,1
44.432838343019746,-72.9736370753648,66,1
29.957529912906303,-95.40430103115537,68,1
31.90838663893433,-84.12401424405323,66,1
38.0098481164724,-122.2309600660592,73,1
45.905770882919434,-118.58046926175123,71,1
28.895685699014294,-80.90085616017798,68,1
36.19687761501739,-80.400502761486493,65,1
35.860612464485946,-96.50279979247168,63,1
41.63752126814221,-71.7781516197298,64,1
42.253154821421035,-83.22087978629267,68,1
40.399672264138836,-74.3011999279187,69,1
28.059950448371396,-81.7797306488021,65,1
42.00263586173987,-78.23877688465419,58,1
32.26469930737661,-116.77292301204615,65,1
35.98056266244322,-95.9663354458325,70,1
27.508420466139714,-82.63479295871596,61,1
31.79584756858656,-112.10804013379433,68,1
39.6858675510825,-75.400288316539,77,1
34.743475081623714,-92.66613607026252,66,1
33.23990801348131,-112.6417706914004,71,1
33.68098505164658,-83.69842701981898,63,1
39.23696873056715,-120.17628749442494,69,1
27.99106341802216,-82.49149841709068,62,1
36.29411958905393,-92.37180125792692,60,1
37.16040522724911,-122.02203817484656,74,1
42.05469573832864,-83.17674267265137,63,1
37.594354985615425,-86.95935960806867,68,1
39.18314859141562,-77.35622087606983,69,1
36.6952709472436,-75.9660208649134,70,1
40.35708100730933,-75.3496613659605,62,1
41.147939634439155,-93.09089747140037,72,1
33.74331467714676,-82.14704471429313,61,1
40.19916305533016,-79.9158719262916,70,1
28.280680514158,-81.38534640831703,75,1
40.28635441023488,-111.25895753389217,66,1
44.870357013971464,-84.92884500930992,73,1
38.1422650386396,-121.54220585332962,62,1
47.37092313798082,-121.84737537198518,69,1
42.22342963296556,-71.83717645211183,69,1
37.37891898167692,-119.47858227671045,68,1
39.5004008455,-104.71953953229848,67,1
32.135373165983644,-92.02577402668919,69,1
41.51267524177434,-73.99254290934405,70,1
32.93103883127958,-96.66963197977839,71,1
33.31159333624505,-81.99147032995279,56,1
36.598935210048296,-94.70235646890163,61,1
32.80461333363377,-96.83021647531096,69,1
33.06270758535852,-88.93329594908549,77,1
41.78696677556497,-95.84322542657814,64,1
41.68228317201311,-86.78891226834783,74,1
37.35087905142135,-89.85205481803814,71,1
38.274318057602144,-85.6373612392381,66,1
41.70759661269503,-72.01088651383132,74,1
33.97771678454627,-117.69597894977588,76,1
40.30146031781258,-85.6238852570636,62,1
42.97801347710399,-82.8368883005844,75,1
37.64505990295323,-79.83084659380066,65,1
39.28495469255771,-86.4753003452158,63,1
40.150401175021145,-83.03661148466425,59,1
40.33191751216636,-77.61394858659645,67,1
40.95824949687104,-87.05680780045864,68,1
32.800298791443765,-80.21645619421932,69,1
38.19050833018011,-84.8052462743926,64,1
42.07822900065632,-111.7965777411476,72,1
40.60436790736541,-75.03434512902089,61,1
35.78323779044426,-114.77202765646408,65,1
39.272634857719424,-75.85156146704833,72,1
37.43948306176699,-93.79747407477592,67,1
37.72095708513787,-89.97391231101,66,1
38.835127670624814,-90.8209624096471,64,1
41.04145955347237,-74.34622332243448,63,1
45.613360935382616,-122.3440772167709,68,1
25.10707938437903,-80.7879638043313,76,1
40.523644290173735,-73.36245168143964,62,1
46.8063581301737,-121.97048814871528,68,1
35.32460160594704,-89.40392627101572,70,1
30.239463676903807,-95.83251362024662,68,1
45.0964462159111,-113.29980500245642,69,1
33.66578184881672,-112.38409611642432,73,1
46.11850510768743,-116.79774064258054,62,1
34.8041741226083,-103.46448035739787,73,1
39.99370517084891,-88.45920181067991,78,1
40.407567964093154,-73.82003412631516,64,1
33.59449273996511,-86.60332109631143,69,1
36.39958060458988,-119.56134446491926,68,1
30.598041692941454,-81.70804997407943,72,1
33.92232254788527,-117.74018794573831,69,1
36.06333630279451,-106.67083992143867,66,1
43.03394223059541,-78.87301638251728,69,1
44.22717649159457,-69.19026777500143,64,1
40.776478435102774,-88.79104175800572,73,1
41.8581875216469,-87.9746300890628,65,1
33.56919509800968,-116.14545585435899,70,1
31.032067286887507,-83.51637701427471,65,1
32.01875989798945,-111.62326381256472,63,1
37.09120064557146,-79.42981364940995,76,1
39.193219395143124,-75.43273961497049,68,1
35.300379334052224,-93.8387852493294,65,1
41.1702507884033,-111.78256756162008,75,1
41.754892604549774,-74.95607617311829,68,1
42.813333028700086,-71.19650497815222,63,1
25.615746899800946,-80.71264405336348,64,1
39.21092335057554,-91.05129850657126,72,1
32.85584208879033,-116.59188194842613,68,1
33.77988152209321,-84.6480721689909,62,1
36.30913032311317,-79.94001352480556,66,1
35.25409363165168,-82.81786768406693,71,1
34.02416708767793,-118.63147180397034,70,1
40.85714196693422,-72.89257748135657,59,1
37.49021279465939,-122.16357691628794,64,1
34.756716911109,-116.29600304063585,64,1
34.13250364102654,-84.48562774499293,71,1
39.12516354764668,-81.26002208325856,72,1
45.5645355162848,-83.45544392409509,66,1
47.33433169382874,-111.13175656415224,70,1
40.867334961431986,-104.34728297469327,67,1
43.072832286785996,-74.17095032432589,63,1
37.82108879256724,-81.99101282009583,67,1
48.22144082982624,-122.12193817439304,62,1
